"","Pacific.Blue.A","PI..B..A","PI..B..A.1"
"1",1.13347421416123,1.01505211396743,0.895522898788278
"2",1.55495089656884,1.1499753547389,0.739557343756925
"3",0.640640368212638,1.45243115222531,2.26715521576878
"4",0.614859516806918,1.16785467091054,1.89938455693982
"5",1.14214575059823,1.05090259807726,0.920112514122498
"6",0.711602225431892,0.896623326928456,1.26000635591642
"7",1.20978076266909,0.927686008023292,0.766821590034688
"8",0.25001959030716,1.03894479025318,4.15545353456822
"9",0.636943598054891,1.19841775579328,1.88151315038416
"10",0.987453038129975,1.16104729765953,1.17580001562232
"11",0.411401474426197,1.04492296185824,2.53991059053848
"12",1.11775177139299,1.01505211396743,0.90811944113712
"13",0.519703657314844,1.13377436975876,2.18157858579761
"14",0.920071875377081,0.950478817706891,1.03304844234843
"15",0.84051116863718,1.22546580426173,1.45800061913362
"16",0.700318924192818,0.934429353624717,1.33429116555965
"17",1.7757799455784,1.22968004949348,0.692473215814446
"18",0.481572221680813,1.23136476731745,2.55696801410111
"19",1.26465901920532,1.12182525696601,0.887057491331493
"20",0.910639216286097,1.10645154961099,1.21502734543268
"21",1.02251617121969,1.16360064086784,1.13797773924677
"22",0.546193204699059,0.986952044030969,1.80696507305461
"23",1.41784282938107,1.0107897966011,0.71290680155454
"24",0.707838401938536,1.05773793170413,1.49432120213785
"25",1.22291693019331,1.15679024617402,0.9459270843451
"26",1.10719134463157,1.09790697840153,0.99161448806924
"27",0.571246599237965,1.43688276634021,2.51534585633769
"28",0.789199278475602,1.02955412429521,1.30455532889471
"29",0.514452148637017,1.06884770651085,2.07764261329774
"30",0.9948679730149,1.08337787328141,1.08896647863564
"31",0.938890530186148,0.957249750696387,1.01955416517685
"32",1.47476796365843,0.918428871683154,0.622761610175493
"33",0.711602225431892,1.405390484534,1.97496639879256
"34",0.880370526260718,1.07141177205484,1.21700095595606
"35",0.521457682985973,0.937804303695406,1.79842839465965
"36",1.35955182908763,1.03552945380206,0.761669714715461
"37",1.00041802141408,1.22799476543472,1.22748165181888
"38",1.00411256628993,1.09107011483043,1.08660139456456
"39",0.75694396087052,1.12524013655944,1.48655672642577
"40",1.26308092235636,1.1873955861315,0.940078790768482
"41",1.15592352581157,1.0124945413613,0.875918275519513
"42",1.15077097780374,1.62859048551123,1.41521685628483
"43",0.50052679772456,1.09705241952663,2.19179557321192
"44",1.31698476946796,1.14145104298484,0.866715446865774
"45",1.0480717785972,1.01761019708699,0.97093559608009
"46",1.17805032629446,0.995458887497468,0.845005400260507
"47",0.690935855207464,0.945405615571733,1.3682972282396
"48",0.957637207549974,0.993756882777933,1.03771749358023
"49",0.690935855207464,0.970812901496399,1.40506950707443
"50",0.57485013592694,1.06628372100795,1.85488991715829
"51",0.895519290818389,0.989503254754162,1.10494912270386
"52",0.29120993240033,1.24146079531254,4.26311281720258
"53",1.54598096637741,1.03894479025318,0.672029483446795
"54",0.278223738868463,1.1499753547389,4.13327546892962
"55",1.33482991928427,1.01675744464306,0.76171310663177
"56",1.11775177139299,0.884095586435704,0.790958788044598
"57",1.0751519332652,1.27244488802133,1.18350239501218
"58",0.758838928118247,1.04748549788372,1.38037923341815
"59",1.18310921150716,1.0628652316521,0.898366119809106
"60",1.26780861443509,1.2607485580469,0.994431291673045
"61",0.923840800728862,1.02528733673867,1.10980954286688
"62",0.86330109342959,1.09619784513489,1.26977465159934
"63",1.21472265665954,1.12524013655944,0.926335020089126
"64",1.26465901920532,1.23052247960461,0.973007317322456
"65",0.850010175903364,1.10645154961099,1.30169212202088
"66",0.57304762699947,0.909190082847993,1.58658729224409
"67",1.50410942227858,1.1457139462666,0.761722471315255
"68",0.582074759378745,0.962332720133896,1.65328027822578
"69",1.0751519332652,1.09021545274874,1.0140105961004
"70",1.33630226173746,1.01846300453172,0.762150176418556
"71",0.722908914439102,1.02272782689086,1.41473954251122
"72",1.09301624967991,1.03040761855682,0.942719395853973
"73",0.311775343221257,1.03382201322555,3.31591973420386
"74",1.28187168464305,1.05944696661886,0.826484412840332
"75",0.878475201308106,1.1286543633327,1.2847879617456
"76",0.620364489649062,0.854204955542419,1.37694044355382
"77",0.918186503052552,1.05175693801691,1.14547200870444
"78",1.60326553686762,1.07654006014923,0.671467099737275
